180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
180 0.7 367001600
